id,noise_site_id,datetime,l90,tone_100hz,tone_200hz,rain1,rain2,is_wet,include
680,903,2025-01-14T00:00:00,30.7,3.67,1.61,0.0,0.1,False,True
681,903,2025-01-15T00:00:00,36.3,1.79,4.31,0.0,0.2,False,True
682,903,2025-01-16T00:00:00,45.5,2.83,4.73,5.9,6.0,True,True
683,903,2025-01-17T00:00:00,44.8,4.81,4.86,4.5,4.8,True,True
684,903,2025-01-18T00:00:00,40.8,1.6,3.01,0.0,0.1,False,True
685,903,2025-01-19T00:00:00,31.2,0.08,5.09,0.0,0.0,False,True
686,903,2025-01-20T00:00:00,28.8,0.35,0.02,0.0,0.0,False,True
687,903,2025-01-21T00:00:00,45.5,5.79,0.83,0.0,0.1,False,True
688,903,2025-01-22T00:00:00,29.9,0.85,1.98,3.2,3.0,True,True
689,51,2025-02-17T00:00:00,39.2,4.22,5.72,4.4,4.5,True,True
690,51,2025-02-18T00:00:00,34.9,5.87,1.0,0.0,0.0,False,True
691,51,2025-02-19T00:00:00,40.6,4.11,4.67,3.3,3.3,True,True
692,51,2025-02-20T00:00:00,35.0,0.12,5.72,0.0,0.2,False,True
693,51,2025-02-21T00:00:00,45.5,1.2,1.79,1.8,1.5,True,True
694,51,2025-02-22T00:00:00,31.7,0.11,1.37,5.4,5.3,True,True
695,51,2025-02-23T00:00:00,42.9,5.24,0.75,0.0,0.1,False,True
696,51,2025-02-24T00:00:00,28.9,5.3,5.05,0.0,0.3,False,True
697,51,2025-02-25T00:00:00,30.2,5.88,2.26,0.0,0.2,False,True
698,51,2025-02-26T00:00:00,43.7,5.95,1.03,0.0,0.0,False,True
699,51,2025-02-27T00:00:00,42.2,4.33,1.32,0.0,0.0,False,True
700,51,2025-02-28T00:00:00,33.1,1.69,1.92,0.9,0.8,True,True
701,51,2025-03-01T00:00:00,32.3,4.91,1.72,0.0,0.0,False,True
702,51,2025-03-02T00:00:00,43.7,1.76,0.47,0.0,0.1,False,True
703,51,2025-03-03T00:00:00,30.0,1.54,1.3,6.0,5.7,True,True
704,51,2025-03-04T00:00:00,40.5,5.99,4.78,0.0,0.0,False,True
705,51,2025-03-05T00:00:00,43.9,5.96,1.15,2.1,1.8,True,True
706,51,2025-03-06T00:00:00,37.8,2.99,1.1,3.1,3.0,True,True
707,51,2025-03-07T00:00:00,36.3,0.13,4.72,0.0,0.3,False,True
708,51,2025-03-08T00:00:00,34.5,2.26,3.76,5.8,5.6,True,True
709,51,2025-03-09T00:00:00,45.7,5.01,4.71,0.0,0.0,False,True
710,51,2025-03-10T00:00:00,32.4,1.58,0.88,1.1,0.9,True,True
711,51,2025-03-11T00:00:00,30.7,4.05,5.29,0.0,0.0,False,True
712,51,2025-03-12T00:00:00,37.8,3.58,5.36,2.9,2.8,True,True
713,51,2025-03-13T00:00:00,31.3,0.0,4.29,5.4,5.3,True,True
714,51,2025-03-14T00:00:00,45.2,1.11,2.14,0.0,0.0,False,True
715,51,2025-03-15T00:00:00,31.4,3.78,0.81,4.1,4.2,True,True
716,51,2025-03-16T00:00:00,38.3,2.64,4.27,5.2,5.0,True,True
717,51,2025-03-17T00:00:00,30.3,4.54,0.36,1.9,2.2,True,True
718,51,2025-03-18T00:00:00,40.0,1.18,0.59,2.0,1.9,True,True
719,51,2025-03-19T00:00:00,33.0,5.3,1.22,0.0,0.3,False,True
720,51,2025-03-20T00:00:00,32.2,0.41,4.38,0.0,0.1,False,True
721,51,2025-03-21T00:00:00,28.8,1.44,1.64,3.5,3.4,True,True
722,51,2025-03-22T00:00:00,45.0,3.07,3.55,0.0,0.0,False,True
723,51,2025-03-23T00:00:00,43.7,0.66,0.91,3.5,3.3,True,True
724,51,2025-03-24T00:00:00,42.2,5.31,4.47,0.0,0.2,False,True
725,51,2025-03-25T00:00:00,41.0,2.05,0.39,5.0,4.9,True,True
726,51,2025-03-26T00:00:00,36.5,2.08,1.52,0.0,0.0,False,True
727,51,2025-03-27T00:00:00,31.5,1.56,4.88,2.3,2.3,True,True
728,51,2025-03-28T00:00:00,38.9,3.71,3.89,5.5,5.7,True,True
729,51,2025-03-29T00:00:00,30.0,2.0,5.7,0.0,0.0,False,True
730,51,2025-03-30T00:00:00,36.2,2.62,5.13,0.0,0.2,False,True
731,51,2025-03-31T00:00:00,40.3,3.07,1.88,3.0,3.1,True,True
732,51,2025-04-01T00:00:00,37.8,2.08,2.31,0.0,0.2,False,True
733,51,2025-04-02T00:00:00,31.1,1.39,3.75,0.0,0.1,False,True
734,51,2025-04-03T00:00:00,33.9,2.63,3.38,0.0,0.1,False,True
735,51,2025-04-04T00:00:00,29.9,3.51,0.89,0.0,0.2,False,True
736,51,2025-04-05T00:00:00,31.9,1.97,5.51,4.8,5.1,True,True
737,51,2025-04-06T00:00:00,34.8,0.99,1.64,0.0,0.1,False,True
738,51,2025-04-07T00:00:00,40.8,0.72,4.05,0.0,0.0,False,True
739,87,2025-02-08T00:00:00,41.3,3.47,2.52,1.8,1.6,True,True
740,87,2025-02-09T00:00:00,44.7,2.34,3.13,0.0,0.0,False,True
741,87,2025-02-10T00:00:00,38.5,4.9,1.05,0.9,1.0,True,True
742,87,2025-02-11T00:00:00,33.4,2.63,4.27,1.1,1.1,True,True
743,87,2025-02-12T00:00:00,35.5,1.25,0.34,4.2,4.3,True,True
744,87,2025-02-13T00:00:00,44.4,2.7,4.06,0.0,0.0,False,True
745,87,2025-02-14T00:00:00,37.2,1.49,2.59,0.0,0.0,False,True
746,87,2025-02-15T00:00:00,40.2,1.99,5.24,3.2,3.0,True,True
747,87,2025-02-16T00:00:00,44.1,3.68,3.33,0.0,0.0,False,True
748,87,2025-02-17T00:00:00,44.4,3.69,3.28,0.0,0.0,False,True
749,87,2025-02-18T00:00:00,37.7,1.71,3.04,0.0,0.0,False,True
750,87,2025-02-19T00:00:00,40.0,5.35,2.56,0.0,0.0,False,True
751,87,2025-02-20T00:00:00,34.6,3.28,3.16,0.0,0.3,False,True
752,87,2025-02-21T00:00:00,31.4,3.4,1.48,0.0,0.0,False,True
753,87,2025-02-22T00:00:00,28.3,0.5,3.62,2.5,2.5,True,True
754,87,2025-02-23T00:00:00,33.7,3.06,4.93,0.0,0.2,False,True
755,87,2025-02-24T00:00:00,41.9,3.25,3.17,0.0,0.2,False,True
756,87,2025-02-25T00:00:00,35.8,2.25,1.68,0.0,0.1,False,True
757,87,2025-02-26T00:00:00,41.5,3.46,4.93,0.0,0.0,False,True
758,87,2025-02-27T00:00:00,34.3,4.53,0.07,2.6,2.3,True,True
759,87,2025-02-28T00:00:00,44.4,0.58,1.83,0.0,0.1,False,True
760,87,2025-03-01T00:00:00,32.4,2.41,2.57,0.0,0.0,False,True
761,87,2025-03-02T00:00:00,41.7,2.97,3.3,0.0,0.0,False,True
762,87,2025-03-03T00:00:00,28.1,3.21,1.74,0.0,0.0,False,True
763,87,2025-03-04T00:00:00,44.0,2.85,2.16,0.0,0.0,False,True
764,87,2025-03-05T00:00:00,37.3,4.81,2.26,0.0,0.3,False,True
765,87,2025-03-06T00:00:00,35.2,5.35,5.13,5.1,5.2,True,True
766,87,2025-03-07T00:00:00,32.0,1.54,5.34,4.2,3.9,True,True
767,87,2025-03-08T00:00:00,42.2,5.25,3.85,0.0,0.0,False,True
768,87,2025-03-09T00:00:00,31.8,4.03,0.41,2.1,2.0,True,True
769,87,2025-03-10T00:00:00,41.4,0.95,4.87,3.5,3.7,True,True
770,87,2025-03-11T00:00:00,40.1,2.22,0.29,0.0,0.2,False,True
771,87,2025-03-12T00:00:00,44.9,1.83,0.56,2.6,2.6,True,True
772,87,2025-03-13T00:00:00,34.4,1.49,4.05,0.0,0.0,False,True
773,87,2025-03-14T00:00:00,43.3,5.33,4.16,0.0,0.0,False,True
774,87,2025-03-15T00:00:00,29.5,4.42,3.07,0.0,0.0,False,True
775,87,2025-03-16T00:00:00,32.0,0.38,4.96,2.3,2.6,True,True
776,87,2025-03-17T00:00:00,35.9,3.14,3.27,0.0,0.0,False,True
777,87,2025-03-18T00:00:00,40.2,3.82,3.78,0.0,0.2,False,True
778,87,2025-03-19T00:00:00,42.0,1.5,1.21,0.0,0.0,False,True
779,87,2025-03-20T00:00:00,36.8,5.03,1.68,5.9,5.8,True,True
780,87,2025-03-21T00:00:00,36.0,1.75,3.74,0.0,0.0,False,True
781,87,2025-03-22T00:00:00,28.9,1.23,4.22,0.0,0.0,False,True
782,87,2025-03-23T00:00:00,43.8,0.96,2.89,0.0,0.1,False,True
783,87,2025-03-24T00:00:00,44.6,5.2,2.84,0.0,0.0,False,True
784,87,2025-03-25T00:00:00,44.5,0.88,1.52,0.0,0.1,False,True
785,87,2025-03-26T00:00:00,43.9,4.37,4.14,0.0,0.2,False,True
786,87,2025-03-27T00:00:00,42.0,5.07,1.58,0.0,0.2,False,True
787,87,2025-03-28T00:00:00,42.0,1.74,2.93,2.9,2.9,True,True
788,87,2025-03-29T00:00:00,32.0,0.22,3.81,0.0,0.2,False,True
789,87,2025-03-30T00:00:00,40.8,0.29,2.42,0.0,0.0,False,True
790,87,2025-03-31T00:00:00,38.1,2.53,0.89,0.0,0.2,False,True
791,87,2025-04-01T00:00:00,35.4,2.93,1.72,3.7,3.8,True,True
792,87,2025-04-02T00:00:00,29.9,1.95,4.68,0.0,0.1,False,True
793,87,2025-04-03T00:00:00,39.7,4.12,4.38,0.0,0.0,False,True
794,87,2025-04-04T00:00:00,45.7,5.36,2.02,2.6,2.4,True,True
795,87,2025-04-05T00:00:00,42.2,1.48,0.01,0.0,0.0,False,True
796,87,2025-04-06T00:00:00,40.6,0.68,1.29,4.6,4.8,True,True
797,106,2025-02-09T00:00:00,42.0,5.47,2.2,5.2,5.1,True,True
798,106,2025-02-10T00:00:00,40.7,0.16,0.95,2.2,2.2,True,True
799,106,2025-02-11T00:00:00,28.7,3.07,0.0,2.6,2.4,True,True
800,106,2025-02-12T00:00:00,35.7,0.75,5.24,1.9,2.2,True,True
801,106,2025-02-13T00:00:00,36.5,3.5,2.17,2.8,2.5,True,True
802,106,2025-02-14T00:00:00,37.4,5.21,3.1,3.4,3.5,True,True
803,106,2025-02-15T00:00:00,34.9,2.78,2.13,0.6,0.4,True,True
804,106,2025-02-16T00:00:00,45.2,2.59,0.94,0.0,0.2,False,True
805,106,2025-02-17T00:00:00,32.1,1.27,3.27,5.8,5.9,True,True
806,106,2025-02-18T00:00:00,28.5,3.09,5.96,3.5,3.4,True,True
807,106,2025-02-19T00:00:00,35.0,5.35,5.67,5.4,5.3,True,True
808,106,2025-02-20T00:00:00,42.4,2.52,4.05,4.1,4.2,True,True
809,106,2025-02-21T00:00:00,45.8,0.87,5.63,0.0,0.3,False,True
810,106,2025-02-22T00:00:00,42.6,1.53,4.72,1.4,1.3,True,True
811,106,2025-02-23T00:00:00,45.3,5.89,2.8,0.0,0.1,False,True
812,106,2025-02-24T00:00:00,37.7,2.55,4.49,0.4,0.1,False,True
813,106,2025-02-25T00:00:00,43.5,3.49,4.79,3.4,3.6,True,True
814,106,2025-02-26T00:00:00,40.3,4.7,2.99,0.0,0.1,False,True
815,106,2025-02-27T00:00:00,36.1,5.36,2.1,0.0,0.1,False,True
816,106,2025-02-28T00:00:00,36.5,0.68,3.85,0.0,0.0,False,True
817,106,2025-03-01T00:00:00,44.8,3.41,5.29,2.1,2.1,True,True
818,106,2025-03-02T00:00:00,45.5,4.15,0.28,0.0,0.0,False,True
819,106,2025-03-03T00:00:00,38.5,5.07,1.77,0.0,0.0,False,True
820,106,2025-03-04T00:00:00,37.5,0.39,2.03,0.0,0.0,False,True
821,106,2025-03-05T00:00:00,30.9,4.84,5.7,0.0,0.0,False,True
822,106,2025-03-06T00:00:00,41.9,2.62,4.0,4.6,4.5,True,True
823,106,2025-03-07T00:00:00,33.1,1.46,0.72,3.6,3.6,True,True
824,106,2025-03-08T00:00:00,35.0,4.72,3.54,0.0,0.0,False,True
825,106,2025-03-09T00:00:00,33.3,5.13,2.3,0.0,0.3,False,True
826,106,2025-03-10T00:00:00,28.5,6.0,4.16,1.5,1.7,True,True
827,106,2025-03-11T00:00:00,39.7,5.57,4.99,0.0,0.1,False,True
828,106,2025-03-12T00:00:00,32.2,4.39,0.4,0.0,0.0,False,True
829,106,2025-03-13T00:00:00,33.6,5.75,2.16,0.0,0.2,False,True
